0,1,2,3
18522.0,18725.0,0.18497026788108434,2.0
16102.0,17955.0,0.18536450577173685,2.0
5095.0,21518.0,0.18542383881259725,2.0
24397.0,24405.0,0.18561788706910762,4.0
17865.0,23320.0,0.18574175621006753,2.0
2405.0,24485.0,0.18575880418794044,3.0
24392.0,24424.0,0.18586177659755607,5.0
3975.0,23566.0,0.1860349429542748,2.0
9202.0,14802.0,0.18608062768595804,2.0
22732.0,24393.0,0.18618449631123096,3.0
2575.0,19352.0,0.18618539147849406,2.0
23171.0,24443.0,0.18627712330467952,4.0
17909.0,24460.0,0.18627936010197077,3.0
18537.0,24498.0,0.1863504356004701,12.0
20234.0,22147.0,0.1864591107991242,2.0
24349.0,24426.0,0.18649325278232884,5.0
17811.0,23848.0,0.1865288181488322,2.0
16084.0,22312.0,0.1865663420877414,2.0
4829.0,18551.0,0.18656902208030224,2.0
3597.0,18924.0,0.18660653793476786,2.0
20771.0,24440.0,0.18662439997670935,3.0
24403.0,24500.0,0.18680738743422365,4.0
24373.0,24382.0,0.18687428929630756,4.0
16980.0,17985.0,0.1868930175260707,2.0
388.0,20739.0,0.1871737161035168,2.0
19545.0,24470.0,0.18746955308351615,4.0
24446.0,24494.0,0.18761485371188846,9.0
19678.0,19855.0,0.18786963565196005,2.0
17166.0,20034.0,0.18789890899097902,2.0
9290.0,14684.0,0.18798404187590012,2.0
21374.0,24508.0,0.18799468077581366,4.0
24401.0,24481.0,0.18803545764917157,6.0
24334.0,24447.0,0.18812222700779468,22.0
2448.0,24528.0,0.18813381762281228,4.0
6332.0,8291.0,0.18823920951810327,2.0
4324.0,22056.0,0.18845954473042842,2.0
16619.0,19607.0,0.1885364686207956,2.0
22008.0,23312.0,0.18856298682403266,2.0
3153.0,19776.0,0.1886054081939325,2.0
21514.0,24468.0,0.18871671892018466,4.0
24344.0,24376.0,0.18874321179846382,6.0
24336.0,24388.0,0.1891652716541805,4.0
17585.0,22874.0,0.18951253256711054,2.0
1502.0,21559.0,0.18951780918953304,2.0
17708.0,20759.0,0.18961540021844264,2.0
24513.0,24530.0,0.18967472156299564,6.0
12768.0,24008.0,0.1897735492633271,2.0
19267.0,22588.0,0.18997368238785095,2.0
20608.0,22982.0,0.19022618116337206,2.0
24322.0,24466.0,0.19028531209738686,4.0
18699.0,24535.0,0.1903969537571445,3.0
21394.0,21551.0,0.1904232128706987,2.0
16898.0,24407.0,0.19047353271955353,4.0
2668.0,24507.0,0.1904853450181058,4.0
7844.0,20606.0,0.19068298298484956,2.0
18365.0,19568.0,0.190727554380588,2.0
335.0,24430.0,0.19073454502702678,3.0
8167.0,13105.0,0.19078521955329827,2.0
24337.0,24394.0,0.19079308163557726,4.0
24365.0,24544.0,0.19080924156514728,6.0
2673.0,14043.0,0.19081928623700536,2.0
19615.0,24497.0,0.19088216260300506,3.0
3943.0,19663.0,0.1909816745135523,2.0
7749.0,14495.0,0.19101047091717366,2.0
23841.0,24547.0,0.19119449085508067,3.0
20041.0,20686.0,0.1913034239108126,2.0
23093.0,24476.0,0.19132041187494836,4.0
24406.0,24516.0,0.1915332869242319,5.0
17395.0,21186.0,0.19155416988413537,2.0
17211.0,24484.0,0.19159592897554004,4.0
21113.0,24521.0,0.1917932915058996,3.0
18393.0,24328.0,0.1917993743472611,3.0
24384.0,24499.0,0.19180458805774173,4.0
18036.0,19865.0,0.19182022833893236,2.0
19205.0,24474.0,0.19192099068800886,3.0
5122.0,5674.0,0.19208331525668806,2.0
17320.0,24520.0,0.19229837926167406,3.0
18341.0,18988.0,0.19235643997537522,2.0
21464.0,24300.0,0.19254696396810575,3.0
24395.0,24454.0,0.1927346621653723,8.0
24429.0,24438.0,0.1929339265137157,4.0
15915.0,21337.0,0.19295854477063246,2.0
3699.0,4208.0,0.1932899376584355,2.0
22995.0,24478.0,0.19330028453160733,3.0
16791.0,20930.0,0.19340372281835796,2.0
4725.0,13338.0,0.19343732835210542,2.0
18909.0,20059.0,0.1934657592443692,2.0
2074.0,24503.0,0.19346920512922514,3.0
17018.0,24539.0,0.19351055096126832,4.0
15899.0,20712.0,0.19355361014458036,2.0
24348.0,24509.0,0.19357814959338776,6.0
24366.0,24531.0,0.19360371897254422,5.0
24421.0,24487.0,0.19362851029742556,4.0
20867.0,24574.0,0.19373951584537494,3.0
24458.0,24580.0,0.19382621081783585,5.0
17175.0,22503.0,0.19397164741270886,2.0
24409.0,24439.0,0.1939987113359266,4.0
16369.0,20253.0,0.19402061746113525,2.0
24489.0,24540.0,0.1940560486045209,8.0
16311.0,16829.0,0.19408760908414546,2.0
22593.0,24529.0,0.1942069343080555,3.0
24517.0,24571.0,0.19430131239906753,8.0
17459.0,19045.0,0.19430131239906784,2.0
24399.0,24586.0,0.19433071957729828,7.0
24296.0,24356.0,0.1943316752359225,5.0
19410.0,22131.0,0.19436048981210152,2.0
17936.0,24480.0,0.1944222209522358,3.0
18756.0,21273.0,0.19455076458343765,2.0
17388.0,17745.0,0.19468949637820818,2.0
17800.0,22962.0,0.194707472892029,2.0
18474.0,22339.0,0.19476139247807842,2.0
24515.0,24600.0,0.1948435269645877,4.0
24398.0,24428.0,0.19493845182518477,4.0
17323.0,20347.0,0.19530232973520875,2.0
10538.0,24368.0,0.19533646186345666,3.0
17373.0,22196.0,0.1953688818619796,2.0
17797.0,20711.0,0.19543796969882854,2.0
24472.0,24536.0,0.1954814569211102,6.0
16882.0,18284.0,0.19552493447128624,2.0
24367.0,24420.0,0.19555817548750054,4.0
8353.0,11691.0,0.1956476424596017,2.0
17562.0,17643.0,0.19576771950451952,2.0
21695.0,23668.0,0.19581113349347645,2.0
20054.0,21489.0,0.19587751274712498,2.0
17474.0,19148.0,0.1959132461065356,2.0
15935.0,17650.0,0.19593876594487436,2.0
17856.0,19946.0,0.1959617309578585,2.0
23454.0,23649.0,0.19596938536414335,2.0
8053.0,10503.0,0.19601020381602524,2.0
19348.0,24621.0,0.19603146006019928,3.0
8902.0,16022.0,0.19608926538696686,2.0
11768.0,15091.0,0.19625238852049762,2.0
16676.0,16878.0,0.19628041165638588,2.0
18517.0,20087.0,0.1963797341886383,2.0
19238.0,24562.0,0.1963916155712014,3.0
16266.0,18388.0,0.19650954175306642,2.0
24495.0,24519.0,0.1965438882285583,4.0
20539.0,22222.0,0.19660366222428338,2.0
18290.0,19668.0,0.19660366222428347,2.0
670.0,24533.0,0.196664689255597,3.0
16041.0,24541.0,0.19673027220028946,5.0
407.0,12310.0,0.1967638178121176,2.0
559.0,5734.0,0.19701015202268218,2.0
18789.0,24493.0,0.19703214627736984,3.0
20332.0,23218.0,0.19706344156134098,2.0
1636.0,6229.0,0.19718265643813632,2.0
17032.0,19383.0,0.19719787017105456,2.0
18121.0,18484.0,0.1972409693750266,2.0
23265.0,24542.0,0.19730940170199754,3.0
24522.0,24625.0,0.19740024605571568,7.0
1262.0,17533.0,0.19743353311937784,2.0
21992.0,23760.0,0.19751708786836666,2.0
17867.0,24627.0,0.1975381819632181,3.0
17674.0,24496.0,0.19755168100187578,3.0
3697.0,4391.0,0.19765626729248995,2.0
18763.0,19171.0,0.1977650120724091,2.0
16123.0,20646.0,0.19777765293379368,2.0
19353.0,24526.0,0.19785600824842278,3.0
16742.0,22963.0,0.19791917542269685,2.0
20061.0,22452.0,0.19808331580423458,2.0
17412.0,21733.0,0.19808583997853144,2.0
18643.0,24255.0,0.1980934123084361,3.0
20481.0,22545.0,0.19827506146764948,2.0
1942.0,24512.0,0.19827926433862658,3.0
19279.0,24502.0,0.1984384875303664,4.0
12536.0,18707.0,0.19871839371331543,2.0
20992.0,23372.0,0.19882907232092623,2.0
20383.0,24619.0,0.19888229349710027,4.0
2533.0,18616.0,0.1989195817409651,2.0
3323.0,24510.0,0.19904857028708678,4.0
16775.0,21927.0,0.19907536261426276,2.0
24404.0,24425.0,0.19911035466126129,5.0
17107.0,24543.0,0.1991732913821536,3.0
23585.0,24603.0,0.19921596321580276,3.0
24523.0,24615.0,0.1992364591802079,6.0
20396.0,24645.0,0.19925946234328118,3.0
21507.0,22799.0,0.19926364445126457,2.0
6997.0,18391.0,0.19934141566669064,2.0
2635.0,5360.0,0.19936649668387196,2.0
2353.0,2358.0,0.19944172081086758,2.0
20071.0,24616.0,0.1997031129785744,3.0
8401.0,22440.0,0.19974984355438177,2.0
16571.0,19458.0,0.19975234666957023,2.0
17753.0,22984.0,0.199767364702046,2.0
24427.0,24613.0,0.1998048333463726,7.0
12424.0,24649.0,0.19980573898998322,3.0
17387.0,19655.0,0.199832429800571,2.0
19559.0,24635.0,0.19985327951608292,3.0
3810.0,17114.0,0.19993999099730145,2.0
24488.0,24491.0,0.2000254983745821,5.0
24457.0,24463.0,0.2000879806485135,8.0
20021.0,23107.0,0.20019740258055327,2.0
24414.0,24473.0,0.20022528977795595,6.0
19646.0,23811.0,0.20037714440524432,2.0
24375.0,24622.0,0.2006451103751613,9.0
18329.0,23089.0,0.20065642277285883,2.0
199.0,545.0,0.20066389809829044,2.0
1934.0,5328.0,0.20075108966080474,2.0
308.0,997.0,0.2008432224397937,2.0
10391.0,15165.0,0.20086562672592714,2.0
17783.0,18774.0,0.200888028513399,2.0
16019.0,17997.0,0.20090047287151966,2.0
22911.0,23825.0,0.20096765908971545,2.0
20566.0,23563.0,0.20100995000248154,2.0
2001.0,8238.0,0.20101492481903066,2.0
24465.0,24479.0,0.2010795862339092,4.0
18041.0,18922.0,0.2011467126253873,2.0
24462.0,24525.0,0.20119147872390503,9.0
16901.0,24200.0,0.2012386642770226,2.0
17431.0,19860.0,0.20132063977645298,2.0
4913.0,6264.0,0.20134050759844518,2.0
17163.0,24107.0,0.20139265130585107,2.0
19029.0,21782.0,0.2014646370954469,2.0
22774.0,24563.0,0.2015986111063271,3.0
756.0,24647.0,0.20163002421927873,3.0
16500.0,16780.0,0.2017473667733987,2.0
7039.0,21775.0,0.2018241809100197,2.0
3387.0,5413.0,0.20190344226882398,2.0
9010.0,23680.0,0.20191334775096073,2.0
5660.0,23717.0,0.20193068117549798,2.0
2513.0,4320.0,0.2020148509392328,2.0
17609.0,22115.0,0.2020247509588883,2.0
23099.0,24648.0,0.20206352136560138,4.0
18291.0,22359.0,0.20213856633507668,2.0
21678.0,22348.0,0.20215835377248248,2.0
22097.0,22260.0,0.2021954499982631,2.0
17785.0,21625.0,0.2022992832414416,2.0
18964.0,19362.0,0.20241047403728943,2.0
3835.0,21993.0,0.20245987256738135,2.0
3449.0,19931.0,0.20258825237412087,2.0
21020.0,24702.0,0.20261868949663414,3.0
16520.0,17055.0,0.20296551431216167,2.0
11138.0,14433.0,0.20300492604860712,2.0
23543.0,24681.0,0.20303776331838724,3.0
5017.0,11801.0,0.20321171226088416,2.0
23169.0,24676.0,0.203275674885118,4.0
8565.0,13381.0,0.2032830538928421,2.0
15964.0,21622.0,0.20332732231552214,2.0
3331.0,24655.0,0.20337133524663784,5.0
16973.0,24112.0,0.20337649815059947,2.0
16391.0,16545.0,0.20339616515559042,2.0
22817.0,24727.0,0.20354933881821727,3.0
17197.0,21049.0,0.20356080172764154,2.0
799.0,24624.0,0.20358454427256248,3.0
20405.0,21406.0,0.20359764242250006,2.0
3001.0,13009.0,0.20360992117281515,2.0
10158.0,11320.0,0.20365411854416318,2.0
16164.0,20102.0,0.20375720846144357,2.0
2092.0,2949.0,0.2038111871316206,2.0
720.0,1223.0,0.2038381711063964,2.0
1528.0,8109.0,0.2038504353686801,2.0
17227.0,24607.0,0.203917140034869,5.0
16431.0,16669.0,0.20399509798031965,2.0
22566.0,23450.0,0.20408086632509212,2.0
19541.0,24628.0,0.20410046545757846,3.0
24291.0,24340.0,0.20415870050353507,29.0
24385.0,24504.0,0.20417013602494466,9.0
24659.0,24711.0,0.20417391576493776,11.0
1569.0,24553.0,0.20430859012777788,3.0
24561.0,24630.0,0.20431674755959955,6.0
16656.0,22859.0,0.2043501896255548,2.0
24550.0,24638.0,0.20443108048109104,10.0
19080.0,22389.0,0.20445537410398432,2.0
22767.0,23461.0,0.2045556159092195,2.0
15985.0,24646.0,0.20459064820595657,3.0
22554.0,24592.0,0.20459635057025713,3.0
2603.0,5717.0,0.20461915843830533,2.0
11457.0,24739.0,0.20468023842081187,3.0
4875.0,20648.0,0.20469245223017005,2.0
24593.0,24653.0,0.204858487742148,6.0
1713.0,4232.0,0.20488289338058438,2.0
19142.0,19933.0,0.20496341136895693,2.0
21720.0,24632.0,0.20497723450829072,3.0
24567.0,24602.0,0.2051077765468688,5.0
20553.0,24048.0,0.2051316650349236,2.0
23357.0,24652.0,0.2051901557092839,3.0
1115.0,2719.0,0.20520477577288634,2.0
21911.0,22991.0,0.20524862971527974,2.0
17513.0,23706.0,0.20526080970316815,2.0
8255.0,10696.0,0.20529978080845637,2.0
17819.0,20291.0,0.20544585661434075,2.0
24445.0,24545.0,0.20549033113622803,14.0
9773.0,22710.0,0.20549452547452535,2.0
13055.0,24698.0,0.20562182115070737,3.0
14879.0,21097.0,0.20564046294443197,2.0
23914.0,24742.0,0.20573121623451665,3.0
5879.0,6738.0,0.20575956842878634,2.0
1369.0,8562.0,0.2058567463067467,2.0
20486.0,20897.0,0.20590288973202892,2.0
19839.0,20617.0,0.2059708717270483,2.0
18986.0,22453.0,0.20605339113928725,2.0
16963.0,21951.0,0.20608493394714766,2.0
16269.0,18266.0,0.20623045361924627,2.0
24501.0,24658.0,0.20643110230776818,5.0
22618.0,24569.0,0.20655628772806725,4.0
